PlayerID,TeamAbbName,TeamID,PlayerJerseyNumber,PlayerName,PlayerPosition,PlayerHeight,PlayerWeight,PlayerAge,PlayerExperience,PlayerCollege,PlayerSalary
9492,mia,131,76,"Lydon Murtha","LOT","6-7",315,25,"3","Nebraska","N/A"
24802,mia,131,51,"Mike Pouncey","C","6-5",303,22,"R","Florida","N/A"
7281,mia,131,64,"Ray Willis","ROT","6-6",304,29,"6","Florida State","N/A"
9679,mia,131,90,"Ryan Baker","LDE","6-5",295,26,"3","Purdue","N/A"
7313,mia,131,95,"Ronald Fields","NT","6-2",314,29,"7","Mississippi State","N/A"
25018,mia,131,66,"Frank Kearse","NT","6-3",325,22,"R","Alabama A&M","N/A"
8843,mia,131,70,"Kendall Langford","LDE","6-6",295,25,"4","Hampton","N/A"
8039,mia,131,78,"Tony McDaniel","LDE","6-7",305,26,"6","Tennessee","N/A"
8809,mia,131,97,"Phillip Merling","RDE","6-4",295,26,"4","Clemson","N/A"
24003,mia,131,98,"Jared Odrick","RDE","6-5",304,23,"1","Penn State","N/A"
24260,mia,131,56,"Rob Rose","RDE","6-4",291,23,"1","Ohio State","N/A"
8362,mia,131,96,"Paul Soliai","NT","6-4",355,27,"5","Utah","N/A"
6830,mia,131,94,"Randy Starks","RDE","6-3",305,27,"8","Maryland","N/A"
8312,mia,131,59,"Ikaika Alama-Francis","LOLB","6-5",290,26,"5","Hawaii","N/A"
7218,mia,131,47,"Kevin Burnett","RILB","6-3",240,28,"7","Tennessee","N/A"
6792,mia,131,58,"Karlos Dansby","LILB","6-4",250,29,"8","Auburn","N/A"
24094,mia,131,50,"A.J. Edds","RILB","6-4",244,23,"1","Iowa","N/A"
25327,mia,131,49,"Jonathan Freeny","ROLB","6-3",250,22,"R","Rutgers","N/A"
24015,mia,131,55,"Koa Misi","LOLB","6-3",251,24,"2","Utah","N/A"
8474,mia,131,52,"Marvin Mitchell","RILB","6-3",249,26,"5","Tennessee","N/A"
9590,mia,131,45,"David Nixon","ROLB","6-3",225,26,"3","Brigham Young","N/A"
25328,mia,131,48,"Quinton Spears","LOLB","6-6",240,23,"R","Prairie View A&M","N/A"
24228,mia,131,53,"Austin Spitler","LILB","6-2",243,24,"2","Ohio State","N/A"
3968,mia,131,99,"Jason Taylor","LOLB","6-6",250,36,"15","Akron","N/A"
8623,mia,131,46,"Jason Trusnik","ROLB","6-4",250,27,"5","Ohio Northern","N/A"
9691,mia,131,91,"Cameron Wake","ROLB","6-3",250,29,"3","Penn State","N/A"
25330,mia,131,41,"Vince Agnew","LCB","5-10",198,23,"R","Central Michigan","N/A"
5469,mia,131,25,"Will Allen","LCB","5-10",195,33,"10","Syracuse","N/A"
6549,mia,131,37,"Yeremiah Bell","SS","6-0",205,33,"8","Eastern Kentucky","N/A"
24121,mia,131,28,"Nolan Carroll","RCB","6-1",202,24,"2","Maryland","N/A"
9429,mia,131,30,"Chris Clemons","FS","6-1",210,25,"3","Clemson","N/A"
7934,mia,131,29,"Tyrone Culver","SS","6-1",210,28,"6","Fresno State","N/A"
9289,mia,131,21,"Vontae Davis","RCB","5-11",203,23,"3","Illinois","N/A"
24139,mia,131,20,"Reshad Jones","FS","6-1",214,23,"2","Georgia","N/A"
9722,mia,131,32,"Nate Ness","RCB","6-1",190,24,"2","Arizona","N/A"
24773,mia,131,44,"Mark Restelli","SS","6-2",220,25,"1","Cal Poly","N/A"
7040,mia,131,27,"Benny Sapp","LCB","5-9",190,30,"6","Northern Iowa","N/A"
9325,mia,131,24,"Sean Smith","LCB","6-3",214,24,"3","Utah","N/A"
25022,mia,131,35,"Jimmy Wilson","CB","5-11",185,25,"R","Montana","N/A"
9032,mia,131,5,"Dan Carpenter","KFG/KKO","6-2",225,25,"4","Montana","N/A"
7467,mia,131,92,"John Denney","LS","6-5",255,32,"7","Brigham Young","N/A"
8479,mia,131,2,"Brandon Fields","HLD/P","6-5",245,27,"5","Michigan State","N/A"
9415,min,153,3,"Rhett Bomar","QB","6-2",225,26,"2","Sam Houston State","N/A"
4650,min,153,5,"Donovan McNabb","QB","6-2",240,34,"13","Syracuse","N/A"
24799,min,153,7,"Christian Ponder","QB","6-2",229,23,"R","Florida State","N/A"
24175,min,153,14,"Joe Webb","QB","6-4",220,24,"2","UAB","N/A"
25238,min,153,48,"Matt Asiata","FB","5-11",229,24,"R","Utah","N/A"
8325,min,153,27,"Lorenzo Booker","KR/RB","5-10",191,27,"4","Florida State","N/A"
24212,min,153,44,"Ryan D'Imperio","FB","6-3",240,24,"1","Rutgers","N/A"
9624,min,153,20,"Tristan Davis","RB","5-10",217,25,"1","Auburn","N/A"
24026,min,153,32,"Toby Gerhart","RB","6-0",231,24,"2","Stanford","N/A"
25682,min,153,38,"Caleb King","RB","5-11",224,23,"R","Georgia","N/A"
8261,min,153,28,"Adrian Peterson","RB","6-1",217,26,"5","Oklahoma","N/A"
25413,min,153,34,"Alexander Robinson","RB","5-9",187,23,"R","Iowa State","N/A"
24779,min,153,16,"Emmanuel Arceneaux","WR","6-2",210,23,"1","Alcorn State","N/A"
7982,min,153,19,"Devin Aromashodu","WR","6-2",201,27,"5","Auburn","N/A"
25412,min,153,42,"Ed Barham","TE","6-3",270,23,"R","North Carolina","N/A"
6837,min,153,87,"Bernard Berrian","WR","6-1",185,30,"8","Fresno State","N/A"
25023,min,153,86,"Stephen Burton","WR","6-1",221,21,"R","West Texas A&M","N/A"
7657,min,153,85,"Greg Camarillo","PR/WR","6-2",200,29,"6","Stanford","N/A"
6979,min,153,83,"Jeff Dugan","TE","6-4",258,30,"8","Maryland","N/A"
9286,min,153,12,"Percy Harvin","KR/WR","5-11",184,23,"3","Florida","N/A"
25234,min,153,15,"Andre Holmes","WR","6-5",206,23,"R","Hillsdale","N/A"
9363,min,153,17,"Juaquin Iglesias","WR","6-0",205,24,"3","Oklahoma","N/A"
6788,min,153,84,"Michael Jenkins","WR","6-4",217,29,"8","Ohio State","N/A"
8970,min,153,11,"Jaymar Johnson","WR","6-0",176,27,"2","Jackson State","N/A"
4693,min,153,40,"Jim Kleinsasser","TE","6-3",272,34,"13","North Dakota","N/A"
25230,min,153,89,"Allen Reisner","TE","6-3",248,22,"R","Iowa","N/A"
24830,min,153,82,"Kyle Rudolph","TE","6-6",259,21,"R","Notre Dame","N/A"
6427,min,153,81,"Visanthe Shiancoe","TE","6-4",250,31,"9","Morgan State","N/A"
25237,min,153,60,"Conan Amituanai","LOG","6-4",335,23,"R","Arizona","N/A"
9650,min,153,79,"Patrick Brown","LOT","6-5",310,24,"2","UCF","N/A"
7800,min,153,62,"Ryan Cook","ROT","6-6",328,28,"6","New Mexico","N/A"
9549,min,153,68,"Jon Cooper","C","6-2",291,24,"3","Oklahoma","N/A"
24137,min,153,72,"Chris DeGeare","ROG","6-4",335,24,"2","Wake Forest","N/A"
24959,min,153,63,"Brandon Fusco","C","6-4",316,23,"R","Slippery Rock","N/A"
7117,min,153,64,"Anthony Herrera","ROG","6-2",315,31,"8","Tennessee","N/A"
5464,min,153,76,"Steve Hutchinson","LOG","6-5",313,33,"11","Michigan","N/A"
25233,min,153,58,"Byron Isom","LOG","6-3",310,23,"R","Auburn","N/A"
7948,min,153,74,"Charlie Johnson","LOT","6-4",305,27,"6","Oklahoma State","N/A"
9318,min,153,71,"Phil Loadholt","ROT","6-8",343,25,"3","Oklahoma","N/A"
24955,min,153,75,"DeMarcus Love","LOT","6-4",315,23,"R","Arkansas","N/A"
9396,min,153,78,"Seth Olsen","LOG","6-5",308,25,"2","Iowa","N/A"
8964,min,153,65,"John Sullivan","C","6-4",301,26,"4","Notre Dame","N/A"
24184,min,153,66,"Thomas Welch","ROT","6-7",310,24,"1","Vanderbilt","N/A"
25232,min,153,60,"David Akinniyi","RDE","6-4",250,23,"R","North Carolina State","N/A"
6885,min,153,69,"Jared Allen","RDE","6-6",270,29,"8","Idaho State","N/A"
7469,min,153,67,"Adrian Awasom","LDE","6-5",280,27,"4","North Texas","N/A"
8199,min,153,92,"Remi Ayodele","LDT","6-2",318,28,"5","Oklahoma","N/A"
24893,min,153,99,"Christian Ballard","RDT","6-4",283,22,"R","Iowa","N/A"
7961,min,153,90,"Fred Evans","LDT","6-4",305,27,"6","Texas State","N/A"
24075,min,153,97,"Everson Griffen","RDE","6-3",273,23,"2","USC","N/A"
8929,min,153,98,"Letroy Guion","RDT","6-4",303,24,"4","Florida State","N/A"
9600,min,153,95,"Tremaine Johnson","LDT","6-2",285,25,"1","LSU","N/A"
24684,min,153,61,"Cedric McKinley","RDT","6-5",250,24,"1","Minnesota","N/A"
25002,min,153,92,"D'Aundre Reed","LDE","6-4",261,23,"R","Arizona","N/A"
8356,min,153,96,"Brian Robison","LDE","6-3",259,28,"5","Texas","N/A"
6084,min,153,91,"Stylez G White","RDE","6-3",270,32,"5","Minnesota","N/A"
25196,min,153,66,"Colby Whitlock","LDT","6-3",294,23,"R","Texas Tech","N/A"
6345,min,153,93,"Kevin Williams","RDT","6-5",311,31,"9","Oklahoma State","N/A"
9414,min,153,54,"Jasper Brinkley","MLB","6-1",252,26,"3","South Carolina","N/A"
25241,min,153,51,"Larry Dean","LLB","6-0",229,23,"R","Valdosta State","N/A"
7525,min,153,59,"Heath Farwell","LLB","6-0",235,29,"7","San Diego State","N/A"
25624,min,153,47,"Jonathan Gilmore","MLB","6-4",260,24,"R","Western Oregon","N/A"
7766,min,153,52,"Chad Greenway","LLB","6-2",242,28,"6","Iowa","N/A"
6376,min,153,56,"E.J. Henderson","MLB","6-1",245,31,"9","Maryland","N/A"
9045,min,153,50,"Erin Henderson","RLB","6-3",244,25,"4","Maryland","N/A"
8547,min,153,51,"David Herron","LB","6-1",239,27,"3","Michigan State","N/A"
24987,min,153,57,"Ross Homan","RLB","6-1",240,24,"R","Ohio State","N/A"
9550,min,153,55,"Kenny Onatolu","LLB","6-2",225,28,"3","Nebraska-Omaha","N/A"
9063,min,153,39,"Husain Abdullah","FS","6-0",204,26,"4","Washington State","N/A"
25239,min,153,41,"Chris Adingupu","FS","6-1",197,23,"R","Prairie View A&M","N/A"
9350,min,153,21,"Asher Allen","RCB","5-9",194,23,"3","Georgia","N/A"
24926,min,153,36,"Brandon Burton","LCB","6-0",190,22,"R","Utah","N/A"
9608,min,153,49,"Tony Carter","CB","5-9",175,25,"3","Florida State","N/A"
9054,min,153,22,"Simeon Castille","FS","6-0",195,25,"3","Alabama","N/A"
24009,min,153,31,"Chris Cook","LCB","6-2",212,24,"2","Virginia","N/A"
8419,min,153,37,"Eric Frampton","SS","5-11",205,27,"5","Washington State","N/A"
7797,min,153,23,"Cedric Griffin","RCB","6-0",203,28,"6","Texas","N/A"
25236,min,153,43,"Ryan Hill","SS","6-0",205,24,"R","Miami (FL)","N/A"
8820,min,153,25,"Tyrell Johnson","SS","6-0",207,26,"4","Arkansas State","N/A"
9591,min,153,24,"Cord Parks","RCB","5-10",178,24,"2","Northeastern","N/A"
24957,min,153,30,"Mistral Raymond","FS","6-1",186,22,"R","South Florida","N/A"
9495,min,153,33,"Jamarca Sanford","SS","5-10",200,26,"3","Mississippi","N/A"
24685,min,153,35,"Marcus Sherels","LCB","5-10",175,23,"1","Minnesota","N/A"
25235,min,153,29,"Devon Torrence","RCB","6-1",200,22,"R","Ohio State","N/A"
4672,min,153,26,"Antoine Winfield","LCB","5-9",180,34,"13","Ohio State","N/A"
7480,min,153,4,"Chris Kluwe","P/HLD","6-4",215,29,"7","UCLA","N/A"
7059,min,153,46,"Cullen Loeffler","LS","6-5",241,30,"8","Texas","N/A"
4080,min,153,8,"Ryan Longwell","KFG/KKO","6-0",200,37,"15","California","N/A"
25242,min,153,9,"Nate Whitaker","KFG/KKO","5-9",184,23,"R","Stanford","N/A"
5479,nor,155,9,"Drew Brees","QB","6-0",209,32,"11","Purdue","N/A"
24214,nor,155,4,"Sean Canfield","QB","6-4",223,24,"1","Oregon State","N/A"
9678,nor,155,10,"Chase Daniel","QB","6-0",225,24,"3","Missouri","N/A"
24262,nor,155,20,"Joique Bell","RB","5-11",220,25,"2","Wayne State (MI)","N/A"
8011,nor,155,44,"Patrick Cobbs","RB","5-8",205,28,"6","North Texas","N/A"
9098,nor,155,45,"Jed Collins","FB","6-1",255,25,"1","Washington State","N/A"
8445,nor,155,35,"Korey Hall","FB","6-0",236,28,"5","Boise State","N/A"
25286,nor,155,46,"Kolby Hurt","FB","6-1",233,23,"R","Missouri State","N/A"
24815,nor,155,28,"Mark Ingram","RB","5-9",215,21,"R","Alabama","N/A"
24400,nor,155,29,"Christopher Ivory","RB","6-0",222,23,"2","Tiffin","N/A"
7306,nor,155,43,"Darren Sproles","PR/KR/RB","5-6",190,28,"7","Kansas State","N/A"
8101,nor,155,36,"Chris Taylor","RB","6-0",224,27,"4","Indiana","N/A"
8561,nor,155,23,"Pierre Thomas","RB","5-11",215,26,"5","Illinois","N/A"
9014,nor,155,87,"Adrian Arrington","WR","6-3",192,25,"3","Michigan","N/A"
24697,nor,155,89,"Montez Billings","WR","6-1",181,25,"1","Auburn","N/A"
25277,nor,155,11,"John Chiles","WR","6-2",210,22,"R","Texas","N/A"
8001,nor,155,12,"Marques Colston","WR","6-4",225,28,"6","Hofstra","N/A"
25279,nor,155,88,"Jarred Fayson","WR","6-0",215,23,"R","Illinois","N/A"
24070,nor,155,80,"Jimmy Graham","TE","6-6",260,24,"2","Miami (FL)","N/A"
6809,nor,155,19,"Devery Henderson","KR/WR","5-11",200,29,"8","LSU","N/A"
25284,nor,155,81,"Michael Higgins","TE","6-5",242,23,"R","Nebraska-Omaha","N/A"
7598,nor,155,84,"Tory Humphrey","TE","6-2",255,28,"6","Central Michigan","N/A"
9696,nor,155,82,"Tyler Lorenzen","TE","6-5",234,25,"1","Connecticut","N/A"
8281,nor,155,17,"Robert Meachem","KR/WR","6-2",210,26,"5","Tennessee","N/A"
7544,nor,155,16,"Lance Moore","WR/PR","5-9",190,27,"6","Toledo","N/A"
25290,nor,155,13,"Joseph Morgan","WR","6-1",184,23,"R","Walsh","N/A"
7244,nor,155,15,"Courtney Roby","WR","6-0",189,28,"6","Indiana","N/A"
24701,nor,155,14,"Andy Tanner","WR","6-0",183,23,"1","Midwestern State","N/A"
7835,nor,155,85,"David Thomas","TE","6-3",248,28,"6","Texas","N/A"
9548,nor,155,70,"Roger Allen","ROG","6-3",326,25,"2","Missouri Western State","N/A"
6489,nor,155,78,"Jordan Black","LOT","6-5",305,31,"8","Notre Dame","N/A"
24039,nor,155,71,"Charles Brown","ROT","6-6",297,24,"2","USC","N/A"
8379,nor,155,74,"Jermon Bushrod","LOT","6-5",315,27,"5","Towson","N/A"
9048,nor,155,60,"Brian De La Puente","LOG","6-2",308,26,"2","California","N/A"
7857,nor,155,73,"Jahri Evans","ROG","6-4",318,28,"6","Bloomsburg","N/A"
6356,nor,155,69,"George Foster","ROT","6-5",338,31,"7","Georgia","N/A"
9764,nor,155,61,"Dan Gay","ROG","6-4",305,25,"1","Baylor","N/A"
4474,nor,155,50,"Olin Kreutz","C","6-2",292,34,"14","Washington","N/A"
9638,nor,155,76,"Cecil Newton","C","6-2",305,25,"1","Tennessee State","N/A"
8941,nor,155,77,"Carl Nicks","LOG","6-5",343,26,"4","Nebraska","N/A"
7959,nor,155,64,"Zach Strief","ROT","6-7",320,27,"6","Northwestern","N/A"
25294,nor,155,67,"Ryan Taylor","C","6-3",300,23,"R","UCLA","N/A"
24134,nor,155,65,"Matt Tennant","C","6-4",300,24,"2","Boston College","N/A"
5990,nor,155,96,"Alex Brown","LDE","6-3",260,32,"10","Florida","N/A"
8567,nor,155,97,"Jeff Charleston","LDE","6-4",265,28,"5","Idaho State","N/A"
8785,nor,155,98,"Sedrick Ellis","LDT","6-1",307,26,"4","USC","N/A"
6482,nor,155,99,"Aubrayo Franklin","RDT","6-1",317,31,"9","Tennessee","N/A"
24405,nor,155,93,"Junior Galette","RDE","6-2",258,23,"2","Stillman","N/A"
24778,nor,155,72,"Tom Johnson","LDT","6-2",286,26,"1","Southern Miss","N/A"
24811,nor,155,94,"Cameron Jordan","LDE","6-4",287,22,"R","California","N/A"
9583,nor,155,75,"Mitch King","RDT","6-2",282,25,"2","Iowa","N/A"
25288,nor,155,63,"Dexter Larimore","RDT","6-3",319,23,"R","Ohio State","N/A"
8308,nor,155,90,"Turk McBride","RDE","6-2",278,26,"5","Tennessee","N/A"
24647,nor,155,68,"Swanson Miller","LDT","6-4",310,25,"1","Oklahoma State","N/A"
5508,nor,155,92,"Shaun Rogers","RDT","6-4",350,32,"11","Texas","N/A"
25013,nor,155,79,"Greg Romeus","LDE","6-5",267,23,"R","Pittsburgh","N/A"
6777,nor,155,91,"Will Smith","RDE","6-3",282,30,"8","Ohio State","N/A"
25030,nor,155,59,"Nate Bussey","RLB","6-2",220,22,"R","Illinois","N/A"
9794,nor,155,62,"Ezra Butler","MLB","6-2",248,26,"R","Nevada","N/A"
9554,nor,155,52,"Jonathan Casillas","RLB","6-1",227,24,"2","Wisconsin","N/A"
9111,nor,155,56,"Jo-Lonn Dunbar","MLB","6-0",226,26,"4","Boston College","N/A"
8415,nor,155,53,"Will Herring","LLB","6-3",241,28,"5","Auburn","N/A"
9543,nor,155,54,"Ramon Humber","MLB","5-11",232,24,"3","North Dakota State","N/A"
25285,nor,155,66,"Jeremiha Hunter","LB","6-2",235,23,"R","Iowa","N/A"
7829,nor,155,57,"Clint Ingram","LLB","6-2",240,28,"5","Oklahoma","N/A"
25292,nor,155,66,"Dwight Roberson","LLB","6-0",232,22,"R","Oregon State","N/A"
6587,nor,155,58,"Scott Shanle","RLB","6-2",245,31,"9","Nebraska","N/A"
6771,nor,155,51,"Jonathan Vilma","MLB","6-1",230,29,"8","Miami (FL)","N/A"
24859,nor,155,95,"Martez Wilson","LLB","6-4",250,22,"R","Illinois","N/A"
25275,nor,155,42,"Isa Abdul-Quddus","FS","6-1",220,23,"R","Fordham","N/A"
24277,nor,155,40,"Jonathon Amaya","SS","6-2",190,22,"2","Nevada","N/A"
8088,nor,155,36,"Quincy Butler","CB","6-1",190,27,"4","TCU","N/A"
7032,nor,155,33,"Jabari Greer","LCB","5-11",180,29,"8","Tennessee","N/A"
7792,nor,155,41,"Roman Harper","SS","6-1",200,28,"6","Alabama","N/A"
9278,nor,155,27,"Malcolm Jenkins","FS","6-0",204,23,"3","Ohio State","N/A"
9711,nor,155,30,"Terrail Lambert","LCB","5-11",190,25,"1","Notre Dame","N/A"
8475,nor,155,37,"Trumaine McBride","LCB","5-9",185,25,"5","Mississippi","N/A"
25289,nor,155,48,"DeAndre McDaniel","SS","6-0",213,23,"R","Clemson","N/A"
8515,nor,155,25,"Paul Oliver","FS","5-11",210,27,"5","Georgia","N/A"
9659,nor,155,38,"Mark Parson","CB","5-10",192,25,"2","Ohio","N/A"
24875,nor,155,32,"Johnny Patrick","RCB","5-11",191,23,"R","Louisville","N/A"
8817,nor,155,22,"Tracy Porter","RCB","5-11",186,25,"4","Indiana","N/A"
4760,nor,155,31,"Pierson Prioleau","SS","5-11",188,34,"13","Virginia Tech","N/A"
8640,nor,155,39,"Chris Reis","FS","6-1",215,27,"5","Georgia Tech","N/A"
24007,nor,155,21,"Patrick Robinson","RCB","5-11",191,23,"2","Florida State","N/A"
7503,nor,155,24,"Leigh Torrence","LCB","5-11",179,29,"6","Stanford","N/A"
7199,nor,155,34,"Fabian Washington","RCB","5-11",175,28,"7","Nebraska","N/A"
24264,nor,155,47,"Justin Drescher","LS","6-1",230,23,"2","Colorado","N/A"
9222,nor,155,5,"Garrett Hartley","KFG","5-8",196,25,"4","Oklahoma","N/A"
9428,nor,155,6,"Thomas Morstead","HLD/KKO/P","6-4",225,25,"3","Southern Methodist","N/A"
25291,nor,155,49,"Kyle Nelson","LS","6-2",240,24,"R","New Mexico State","N/A"
5228,nwe,132,12,"Tom Brady","QB","6-4",225,34,"12","Michigan","N/A"
9547,nwe,132,8,"Brian Hoyer","QB","6-2",215,25,"3","Michigan State","N/A"
24861,nwe,132,15,"Ryan Mallett","QB","6-6",238,23,"R","Arkansas","N/A"
4695,nwe,132,33,"Kevin Faulk","RB","5-8",202,35,"13","LSU","N/A"
9039,nwe,132,42,"BenJarvus Green-Ellis","RB","5-11",215,26,"4","Mississippi","N/A"
25303,nwe,132,44,"Eric Kettani","RB","5-11",235,24,"1","Navy","N/A"
25652,nwe,132,37,"Richard Medlin","RB","5-11",200,24,"R","Fayetteville State","N/A"
5185,nwe,132,34,"Sammy Morris","RB","6-0",220,34,"12","Texas Tech","N/A"
24860,nwe,132,22,"Stevan Ridley","RB","5-11",225,22,"R","LSU","N/A"
24843,nwe,132,29,"Shane Vereen","RB","5-9",205,22,"R","California","N/A"
9560,nwe,132,39,"Danny Woodhead","RB","5-8",195,26,"4","Chadron State","N/A"
25304,nwe,132,16,"Tyree Barnes","WR","6-0",196,25,"1","Navy","N/A"
5951,nwe,132,84,"Deion Branch","WR","5-9",195,32,"10","Louisville","N/A"
9623,nwe,132,86,"Carson Butler","TE","6-4",260,24,"1","Michigan","N/A"
9496,nwe,132,11,"Julian Edelman","PR/WR","5-10",198,25,"3","Kent State","N/A"
24673,nwe,132,13,"Buddy Farnham","WR","6-0",185,24,"1","Brown","N/A"
24017,nwe,132,87,"Rob Gronkowski","TE","6-6",265,22,"2","Arizona","N/A"
24088,nwe,132,81,"Aaron Hernandez","TE","6-1",245,21,"2","Florida","N/A"
9134,nwe,132,10,"Darnell Jenkins","WR","5-10",191,28,"1","Miami (FL)","N/A"
7855,nwe,132,45,"Garrett Mills","TE","6-1",235,27,"6","Tulsa","N/A"
5483,nwe,132,85,"Chad Ochocinco","WR","6-1",192,33,"11","Oregon State","N/A"
24065,nwe,132,17,"Taylor Price","WR","6-0",205,23,"2","Ohio","N/A"
25312,nwe,132,82,"Jeremy Ross","WR","5-11",213,23,"R","California","N/A"
8930,nwe,132,18,"Matthew Slater","WR","6-0",200,25,"4","UCLA","N/A"
24946,nwe,132,80,"Lee Smith","TE","6-6",269,23,"R","Marshall","N/A"
9347,nwe,132,19,"Brandon Tate","KR/WR","6-1",195,23,"3","North Carolina","N/A"
7027,nwe,132,83,"Wes Welker","WR","5-9",185,30,"8","Texas Tech","N/A"
25316,nwe,132,88,"Will Yeatman","TE","6-5",268,23,"R","Maryland","N/A"
24540,nwe,132,68,"Thomas Austin","LOG","6-4",310,24,"1","Clemson","N/A"
24925,nwe,132,61,"Marcus Cannon","ROG","6-5",358,23,"R","TCU","N/A"
9572,nwe,132,74,"Jonathan Compas","C","6-3",300,25,"2","UC Davis","N/A"
7482,nwe,132,63,"Dan Connolly","ROG","6-4",313,28,"6","Southeast Missouri State","N/A"
6500,nwe,132,67,"Dan Koppen","C","6-2",296,31,"9","Boston College","N/A"
5495,nwe,132,72,"Matt Light","LOT","6-4",305,33,"11","Purdue","N/A"
24453,nwe,132,65,"Steve Maneri","ROT","6-6",290,23,"1","Temple","N/A"
7208,nwe,132,70,"Logan Mankins","LOG","6-4",310,29,"7","Fresno State","N/A"
9387,nwe,132,60,"Rich Ohrnberger","ROG","6-2",300,25,"3","Penn State","N/A"
24804,nwe,132,77,"Nate Solder","LOT","6-8",319,23,"R","Colorado","N/A"
9322,nwe,132,76,"Sebastian Vollmer","ROT","6-8",315,27,"3","Houston","N/A"
9200,nwe,132,62,"Ryan Wendell","C","6-2",290,25,"3","Fresno State","N/A"
25474,nwe,132,75,"Mark Wetterer","LOG","6-5",319,23,"R","Louisville","N/A"
25315,nwe,132,69,"Corey Woods","ROT","6-5",300,23,"R","Akron","N/A"
7908,nwe,132,95,"Mark Anderson","RDE","6-4",255,28,"6","Alabama","N/A"
9304,nwe,132,97,"Ron Brace","RDT","6-3",330,24,"3","Boston College","N/A"
5454,nwe,132,93,"Andre Carter","LDE","6-4",255,32,"11","California","N/A"
24981,nwe,132,49,"Markell Carter","LDE","6-4",248,21,"R","Central Arkansas","N/A"
8993,nwe,132,65,"Landon Cohen","DT","6-3",300,25,"4","Ohio","N/A"
24028,nwe,132,96,"Jermaine Cunningham","LDE","6-3",260,23,"2","Florida","N/A"
24223,nwe,132,71,"Brandon Deaderick","RDT","6-4",305,24,"2","Alabama","N/A"
5041,nwe,132,94,"Shaun Ellis","RDE","6-5",290,34,"12","Tennessee","N/A"
5901,nwe,132,92,"Albert Haynesworth","LDT","6-6",350,30,"10","Tennessee","N/A"
24294,nwe,132,74,"Kyle Love","RDT","6-1",310,24,"2","Mississippi State","N/A"
7362,nwe,132,98,"Eric Moore","RDE","6-4",268,30,"6","Florida State","N/A"
25311,nwe,132,61,"Clay Nurse","RDE","6-3",260,23,"R","Illinois","N/A"
9471,nwe,132,91,"Myron Pryor","DT","6-1",310,25,"3","Kentucky","N/A"
9498,nwe,132,90,"Darryl Richard","DT","6-4",295,25,"2","Georgia Tech","N/A"
25313,nwe,132,69,"Alex Silvestro","LDE","6-3",267,22,"R","Rutgers","N/A"
5450,nwe,132,62,"Gerard Warren","LDT","6-4",325,33,"11","Florida","N/A"
24224,nwe,132,66,"Kade Weston","LDT","6-5",315,24,"2","Georgia","N/A"
6780,nwe,132,75,"Vince Wilfork","RDT","6-2",325,29,"8","Miami (FL)","N/A"
7453,nwe,132,99,"Mike Wright","LDT","6-4",295,29,"7","Cincinnati","N/A"
8135,nwe,132,47,"Ricky Brown","MLB","6-2",235,27,"6","Boston College","N/A"
25659,nwe,132,47,"Christian Cox","LB","6-3",250,25,"R","Utah","N/A"
24293,nwe,132,52,"Dane Fletcher","MLB","6-2",244,24,"2","Montana State","N/A"
9049,nwe,132,59,"Gary Guyton","LLB","6-3",245,25,"4","Georgia Tech","N/A"
6875,nwe,132,46,"Niko Koutouvides","MLB","6-2",238,30,"8","Purdue","N/A"
25309,nwe,132,60,"Aaron Lavarias","LLB","6-3",248,23,"R","Idaho","N/A"
8787,nwe,132,51,"Jerod Mayo","RLB","6-1",245,25,"4","Tennessee","N/A"
8584,nwe,132,53,"Marques Murrell","LLB","6-2",250,26,"5","Appalachian State","N/A"
7884,nwe,132,50,"Rob Ninkovich","LLB","6-2",255,27,"6","Purdue","N/A"
24037,nwe,132,55,"Brandon Spikes","MLB","6-2",250,23,"2","Florida","N/A"
25314,nwe,132,48,"Jeff Tarpinian","RLB","6-3",238,23,"R","Iowa","N/A"
6668,nwe,132,58,"Tracy White","RLB","6-0",230,30,"9","Howard","N/A"
9078,nwe,132,27,"Kyle Arrington","RCB","5-10",196,25,"3","Hofstra","N/A"
8997,nwe,132,30,"Josh Barrett","SS","6-2",225,26,"4","Arizona State","N/A"
6616,nwe,132,23,"Leigh Bodden","RCB","6-1",193,29,"9","Duquesne","N/A"
24292,nwe,132,38,"Sergio Brown","SS","6-2",210,23,"2","Notre Dame","N/A"
9305,nwe,132,28,"Darius Butler","RCB","5-10",190,25,"3","Connecticut","N/A"
9298,nwe,132,25,"Patrick Chung","FS","5-11",212,24,"3","Oregon","N/A"
24820,nwe,132,21,"Ras-I Dowling","LCB","6-1",198,23,"R","Virginia","N/A"
9133,nwe,132,43,"James Ihedigbo","SS","6-1",214,27,"5","Massachusetts","N/A"
9533,nwe,132,26,"Bret Lockett","S","6-1",220,24,"2","UCLA","N/A"
24002,nwe,132,32,"Devin McCourty","LCB","5-10",193,24,"2","Rutgers","N/A"
8278,nwe,132,31,"Brandon Meriweather","SS","5-11",200,27,"5","Miami (FL)","N/A"
7309,nwe,132,36,"James Sanders","FS","5-10",210,27,"7","Fresno State","N/A"
8919,nwe,132,24,"Jonathan Wilhite","LCB","5-11",185,27,"4","Auburn","N/A"
25006,nwe,132,41,"Malcolm Williams","RCB","5-11",200,23,"R","TCU","N/A"
7867,nwe,132,3,"Stephen Gostkowski","KFG/KKO","6-1",215,27,"6","Memphis","N/A"
